"code","name_it","name_en","parent_code","level","classification_system"
"47.77.00","Commercio al dettaglio di orologi e articoli di gioielleria","Retail sale of watches and jewellery","47.77.0","6","ATECO"
"47.78.10","Commercio al dettaglio di articoli per fotografia e ottica","Retail sale of photographic and optical equipment","47.78.1","6","ATECO"
"47.78.21","Commercio al dettaglio di souvenir","Retail sale of souvenirs","47.78.2","6","ATECO"
"47.78.22","Commercio al dettaglio di articoli di artigianato","Retail sale of craftwork","47.78.2","6","ATECO"
"47.78.23","Commercio al dettaglio di articoli religiosi","Retail sale of religious articles","47.78.2","6","ATECO"
"47.78.24","Commercio al dettaglio di bigiotteria","Retail sale of imitation jewellery","47.78.2","6","ATECO"
"47.78.25","Commercio al dettaglio di bomboniere","Retail sale of party favours","47.78.2","6","ATECO"
"47.78.30","Commercio al dettaglio di combustibile per uso domestico, bombole di gas, carbone e legna da ardere","Retail sale of sources for household heating","47.78.3","6","ATECO"
"47.78.40","Commercio al dettaglio di prodotti per la pulizia","Retail sale of cleaning products","47.78.4","6","ATECO"
"47.78.91","Commercio al dettaglio di articoli per imballaggio","Retail sale of packaging articles","47.78.9","6","ATECO"
"47.78.92","Commercio al dettaglio di articoli funerari e cimiteriali","Retail sale of funeral and cemetery articles","47.78.9","6","ATECO"
"47.78.93","Commercio al dettaglio di articoli per adulti","Retail sale of sex articles for adults","47.78.9","6","ATECO"
"47.78.99","Commercio al dettaglio di altri prodotti vari non di seconda mano n.c.a.","Retail sale of other various new goods n.e.c.","47.78.9","6","ATECO"
"47.79.10","Commercio al dettaglio di libri di seconda mano","Retail sale of second-hand books","47.79.1","6","ATECO"
"47.79.20","Commercio al dettaglio di oggetti di antiquariato e mobili di seconda mano","Retail sale of antiques and second-hand furniture","47.79.2","6","ATECO"
"47.79.31","Commercio al dettaglio di articoli di abbigliamento di seconda mano","Retail sale of second-hand clothes","47.79.3","6","ATECO"
"47.79.32","Commercio al dettaglio di orologi e articoli di gioielleria di seconda mano","Retail sale of second-hand watches and jewellery","47.79.3","6","ATECO"
"47.79.39","Commercio al dettaglio di altri articoli di seconda mano n.c.a.","Retail sale of other second-hand goods n.e.c.","47.79.3","6","ATECO"
"47.81.10","Commercio al dettaglio di automobili e autoveicoli leggeri","Retail sale of cars and light motor vehicles","47.81.1","6","ATECO"
"47.81.20","Commercio al dettaglio di altri autoveicoli","Retail sale of other motor vehicles","47.81.2","6","ATECO"
"47.82.00","Commercio al dettaglio di parti e accessori di autoveicoli","Retail sale of motor vehicle parts and accessories","47.82.0","6","ATECO"
"47.83.10","Commercio al dettaglio di motocicli","Retail sale of motorcycles","47.83.1","6","ATECO"
"47.83.20","Commercio al dettaglio di parti e accessori di motocicli","Retail sale of motorcycle parts and accessories","47.83.2","6","ATECO"
"47.91.10","Attività di servizi di intermediazione per il commercio al dettaglio non specializzato di articoli di seconda mano","Intermediation service activities for non-specialised retail sale of second-hand goods","47.91.1","6","ATECO"
"47.91.20","Attività di servizi di intermediazione per il commercio al dettaglio non specializzato di prodotti nuovi","Intermediation service activities for non-specialised retail sale of new goods","47.91.2","6","ATECO"
"47.92.10","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di prodotti alimentari e bevande","Intermediation service activities for specialised retail sale of food and beverages","47.92.1","6","ATECO"
"47.92.21","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di autoveicoli e motocicli di seconda mano","Intermediation service activities for specialised retail sale of second-hand motor vehicles and motorcycles","47.92.2","6","ATECO"
"47.92.22","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di parti e accessori di autoveicoli e motocicli di seconda mano","Intermediation service activities for specialised retail sale of motor vehicle and motorcycle second-hand parts and accessories","47.92.2","6","ATECO"
"47.92.29","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di altri articoli di seconda mano","Intermediation service activities for specialised retail sale of other second-hand goods","47.92.2","6","ATECO"
"47.92.31","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di autoveicoli, esclusi articoli di seconda mano","Intermediation service activities for specialised retail sale of new motor vehicles","47.92.3","6","ATECO"
"47.92.32","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di parti e accessori di autoveicoli, esclusi articoli di seconda mano","Intermediation service activities for specialised retail sale of new motor vehicle parts and accessories","47.92.3","6","ATECO"
"47.92.33","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di motocicli, parti e accessori di motocicli, esclusi articoli di seconda mano","Intermediation service activities for specialised retail sale of new motorcycles, motorcycle parts and accessories","47.92.3","6","ATECO"
"47.92.34","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di elettrodomestici e altri articoli per la casa, esclusi articoli di seconda mano","Intermediation service activities for specialised retail sale of new electrical household appliances and other household goods","47.92.3","6","ATECO"
"47.92.35","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di prodotti tessili, articoli di abbigliamento e calzature, esclusi articoli di seconda mano","Intermediation service activities for specialised retail sale of new textiles, clothing and footwear","47.92.3","6","ATECO"
"47.92.36","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di cosmetici e di articoli di profumeria, esclusi articoli di seconda mano","Intermediation service activities for specialised retail sale of new cosmetic and toilet articles","47.92.3","6","ATECO"
"47.92.39","Attività di servizi di intermediazione per il commercio al dettaglio specializzato di prodotti nuovi n.c.a.","Intermediation service activities for specialised retail sale of new goods n.e.c.","47.92.3","6","ATECO"
"49.11.00","Trasporto di passeggeri su ferrovia pesante","Passenger heavy rail transport","49.11.0","6","ATECO"
"49.12.00","Altri trasporti ferroviari di passeggeri","Other passenger rail transport","49.12.0","6","ATECO"
"49.20.00","Trasporto ferroviario di merci","Freight rail transport","49.20.0","6","ATECO"
"49.31.01","Trasporto di linea di passeggeri su strada specializzato per visite turistiche","Scheduled passenger transport by road for sightseeing","49.31.0","6","ATECO"
"49.31.02","Altri trasporti di linea di passeggeri su strada","Other scheduled passenger transport by road","49.31.0","6","ATECO"
"49.32.01","Trasporto non di linea di passeggeri su strada specializzato per visite turistiche","Non-scheduled passenger transport by road for sightseeing","49.32.0","6","ATECO"
"49.32.02","Altri trasporti non di linea di passeggeri su strada","Other non-scheduled passenger transport by road","49.32.0","6","ATECO"
"49.33.10","Trasporto su taxi","Taxi services","49.33.1","6","ATECO"
"49.33.20","Trasporto su veicoli a noleggio con conducente","Private hire vehicles with driver","49.33.2","6","ATECO"
"49.34.00","Trasporto di passeggeri mediante funivie e sciovie","Passenger transport by cableways and ski lifts","49.34.0","6","ATECO"
"49.39.00","Altri trasporti terrestri di passeggeri n.c.a.","Other passenger land transport n.e.c.","49.39.0","6","ATECO"
"49.41.00","Trasporto di merci su strada","Freight transport by road","49.41.0","6","ATECO"
"49.42.00","Servizi di trasloco","Removal services","49.42.0","6","ATECO"
"49.50.10","Trasporto mediante condotte di gas","Transport of gases via pipeline","49.50.1","6","ATECO"
"49.50.20","Trasporto mediante condotte di liquidi","Transport of liquids via pipeline","49.50.2","6","ATECO"
"50.10.00","Trasporto marittimo e costiero di passeggeri","Sea and coastal passenger water transport","50.10.0","6","ATECO"
"50.20.00","Trasporto marittimo e costiero di merci","Sea and coastal freight water transport","50.20.0","6","ATECO"
"50.30.00","Trasporto per vie d'acqua interne di passeggeri","Inland passenger water transport","50.30.0","6","ATECO"
"50.40.00","Trasporto per vie d'acqua interne di merci","Inland freight water transport","50.40.0","6","ATECO"
"51.10.10","Trasporto aereo di linea di passeggeri","Scheduled air transport of passengers","51.10.1","6","ATECO"
"51.10.20","Trasporto aereo non di linea di passeggeri","Non-scheduled air transport of passengers","51.10.2","6","ATECO"
"51.21.00","Trasporto aereo di merci","Freight air transport","51.21.0","6","ATECO"
"51.22.00","Trasporto spaziale","Space transport","51.22.0","6","ATECO"
"52.10.10","Magazzinaggio e deposito non refrigerato","Operation of non-refrigerated storage and warehouse facilities","52.10.1","6","ATECO"
"52.10.20","Magazzinaggio e deposito refrigerato","Operation of refrigerated warehouses and cool stores","52.10.2","6","ATECO"
"52.21.10","Gestione di infrastrutture ferroviarie","Operation of railroad infrastructure and rail related facilities","52.21.1","6","ATECO"
"52.21.20","Gestione e manutenzione di strade","Operation and maintenance of roads","52.21.2","6","ATECO"
"52.21.30","Gestione di stazioni per autobus","Operation of bus stations","52.21.3","6","ATECO"
"52.21.40","Gestione di centri di movimentazione merci","Operation of stations for the handling of goods","52.21.4","6","ATECO"
"52.21.50","Gestione di parcheggi e autorimesse","Operation of parking lots and garages","52.21.5","6","ATECO"
"52.21.60","Attività di traino e soccorso stradale","Towing and roadside assistance","52.21.6","6","ATECO"
"52.21.90","Altri servizi di supporto al trasporto terrestre","Other service activities incidental to land transportation","52.21.9","6","ATECO"
"52.22.01","Liquefazione e rigassificazione di gas a scopo di trasporto marittimo e per vie d'acqua interne","Liquefaction and regasification of natural gas for the purpose of water transportation","52.22.0","6","ATECO"
"52.22.09","Altri servizi di supporto al trasporto marittimo e per vie d'acqua interne","Other service activities incidental to water transportation","52.22.0","6","ATECO"
"52.23.00","Servizi di supporto al trasporto aereo","Service activities incidental to air transportation","52.23.0","6","ATECO"
"52.24.10","Movimentazione merci relativa a trasporti aerei","Cargo handling incidental to air transportation","52.24.1","6","ATECO"
"52.24.20","Movimentazione merci relativa a trasporti marittimi e per vie d'acqua interne","Cargo handling incidental to water transportation","52.24.2","6","ATECO"
"52.24.30","Movimentazione merci relativa a trasporti ferroviari","Cargo handling incidental to rail transportation","52.24.3","6","ATECO"
"52.24.40","Movimentazione merci relativa ad altri trasporti terrestri","Cargo handling incidental to other land transportation","52.24.4","6","ATECO"
"52.25.01","Servizi di logistica per opere d'arte","Logistics service activities for works of art","52.25.0","6","ATECO"
"52.25.09","Altri servizi di logistica","Other logistics service activities","52.25.0","6","ATECO"
"52.26.01","Attività di agenti e agenzie di dogana","Activities of customs agents","52.26.0","6","ATECO"
"52.26.02","Attività di spedizione merci","Freight forwarding services","52.26.0","6","ATECO"
"52.31.00","Attività di servizi di intermediazione per il trasporto di merci","Intermediation service activities for freight transportation","52.31.0","6","ATECO"
"52.32.00","Attività di servizi di intermediazione per il trasporto di passeggeri","Intermediation service activities for passenger transportation","52.32.0","6","ATECO"
"53.10.00","Attività postali con obbligo di servizio universale","Postal activities under universal service obligation","53.10.0","6","ATECO"
"53.20.00","Altre attività postali e di corriere","Other postal and courier activities","53.20.0","6","ATECO"
"53.30.00","Attività di servizi di intermediazione per attività postali e di corriere","Intermediation service activities for postal and courier activities","53.30.0","6","ATECO"
"55.10.00","Servizi di alloggio di alberghi e simili","Hotels and similar accommodation","55.10.0","6","ATECO"
"55.20.10","Ostelli","Accommodation in hostels","55.20.1","6","ATECO"
"55.20.20","Rifugi e baite di montagna","Accommodation in mountain huts and lodges","55.20.2","6","ATECO"
"55.20.31","Case religiose di ospitalità","Religious accommodation","55.20.3","6","ATECO"
"55.20.32","Altre case sociali di ospitalità","Other social accommodation","55.20.3","6","ATECO"
"55.20.41","Bed and breakfast","Bed and breakfast units","55.20.4","6","ATECO"
"55.20.42","Servizi di alloggio in camere, case e appartamenti per vacanze","Accommodation by private households","55.20.4","6","ATECO"
"55.20.51","Servizi di alloggio in aziende agricole","Accommodation on farms","55.20.5","6","ATECO"
"55.20.52","Servizi di alloggio in aziende ittiche","Accommodation on fish farms","55.20.5","6","ATECO"
"55.30.01","Campeggi","Camping grounds","55.30.0","6","ATECO"
"55.30.02","Villaggi turistici e alloggi glamping","Camping villages, including glamping","55.30.0","6","ATECO"
"55.30.03","Aree attrezzate per veicoli ricreazionali","Recreational vehicle parks","55.30.0","6","ATECO"
"55.30.04","Marina resort","Marina resorts","55.30.0","6","ATECO"
"55.40.00","Attività di servizi di intermediazione per servizi di alloggio","Intermediation service activities for accommodation","55.40.0","6","ATECO"
"55.90.00","Altri servizi di alloggio","Other accommodation","55.90.0","6","ATECO"
"56.11.11","Attività di ristoranti con servizio al tavolo, escluse gelaterie e pasticcerie ","Table-service restaurants, other than ice cream parlours and pastry shops","56.11.1","6","ATECO"
"56.11.12","Attività di ristoranti senza servizio al tavolo o da asporto, escluse gelaterie e pasticcerie","Self-service or takeaway restaurants, other than ice cream parlours and pastry shops","56.11.1","6","ATECO"
"56.11.21","Attività di gelaterie con servizio al tavolo","Table-service ice cream parlours","56.11.2","6","ATECO"
"56.11.22","Attività di gelaterie senza servizio al tavolo o da asporto","Self-service or take-away ice cream parlours","56.11.2","6","ATECO"
"56.11.23","Attività di pasticcerie con servizio al tavolo","Table-service pastry shops","56.11.2","6","ATECO"
"56.11.24","Attività di pasticcerie senza servizio al tavolo o da asporto","Self-service or takeaway pastry shops","56.11.2","6","ATECO"
"56.11.91","Attività di ristoranti connesse alle aziende agricole","Restaurant activities on the premises on farms","56.11.9","6","ATECO"
"56.11.92","Attività di ristoranti connesse alle aziende ittiche","Restaurant activities on the premises on fish farms","56.11.9","6","ATECO"
"56.11.93","Attività di ristoranti a bordo di mezzi di trasporto","Restaurant activities on transport equipment","56.11.9","6","ATECO"
"56.12.01","Attività di servizi di ristorazione mobile di ristoranti e altri esercizi di ristorazione simili","Mobile food service activities by restaurants and other similar food operators","56.12.0","6","ATECO"
"56.12.02","Attività di servizi di ristorazione mobile di gelaterie","Mobile food service activities by ice cream vendors","56.12.0","6","ATECO"
"56.12.03","Attività di servizi di ristorazione mobile di pasticcerie","Mobile food service activities by pastry vendors","56.12.0","6","ATECO"
"56.21.01","Attività di catering per eventi presso location dei clienti","Event catering activities on the premises of the client organisation","56.21.0","6","ATECO"
"56.21.02","Attività di catering per eventi presso sale per banchetti","Event catering activities on the premises of catering halls","56.21.0","6","ATECO"
"56.22.01","Attività di servizi di catering su base contrattuale","Contract catering service activities","56.22.0","6","ATECO"
"56.22.02","Altri servizi di ristorazione","Other food service activities","56.22.0","6","ATECO"
"56.30.01","Attività di somministrazione di bevande in bar e caffetterie","Beverage serving activities in bars and coffee houses","56.30.0","6","ATECO"
"56.30.02","Attività di somministrazione di bevande in lounge cocktail bar","Beverage serving activities in cocktail lounges","56.30.0","6","ATECO"
"56.30.03","Attività di somministrazione mobile di bevande","Mobile beverage serving activities","56.30.0","6","ATECO"
"56.30.04","Attività di somministrazione di bevande a bordo di mezzi di trasporto","Bar activities on transport equipment","56.30.0","6","ATECO"
"56.40.00","Attività di servizi di intermediazione per servizi di ristorazione","Intermediation service activities for food and beverage services activities","56.40.0","6","ATECO"
"58.11.00","Edizione di libri","Publishing of books","58.11.0","6","ATECO"
"58.12.00","Edizione di quotidiani","Publishing of newspapers","58.12.0","6","ATECO"
"58.13.00","Edizione di riviste e periodici","Publishing of journals and periodicals","58.13.0","6","ATECO"
"58.19.00","Altre attività editoriali, esclusa l'edizione di software","Other publishing activities, except software publishing","58.19.0","6","ATECO"
"58.21.00","Edizione di videogiochi","Publishing of video games","58.21.0","6","ATECO"
"58.29.00","Edizione di altri software","Other software publishing","58.29.0","6","ATECO"
"59.11.00","Attività di produzione cinematografica, di video e programmi televisivi","Motion picture, video and television programme production activities","59.11.0","6","ATECO"
"59.12.00","Attività di post-produzione cinematografica, di video e programmi televisivi","Motion picture, video and television programme post-production activities","59.12.0","6","ATECO"
"59.13.00","Attività di distribuzione cinematografica, di video e programmi televisivi","Motion picture and video distribution activities","59.13.0","6","ATECO"
"59.14.00","Attività di proiezione cinematografica","Motion picture projection activities","59.14.0","6","ATECO"
"59.20.10","Attività di registrazione sonora","Sound recording activities","59.20.1","6","ATECO"
"59.20.20","Editoria musicale","Music publishing activities","59.20.2","6","ATECO"
"60.10.00","Attività di trasmissione radiofonica e distribuzione di audio","Radio broadcasting and audio distribution activities","60.10.0","6","ATECO"
"60.20.00","Attività di programmazione e trasmissione televisive e di distribuzione di video","Television programming, broadcasting and video distribution activities","60.20.0","6","ATECO"
"60.31.00","Attività delle agenzie di stampa","News agency activities","60.31.0","6","ATECO"
"60.39.00","Altre attività di distribuzione di contenuti","Other content distribution activities","60.39.0","6","ATECO"
"61.10.01","Attività di telecomunicazioni fisse","Wired telecommunication activities","61.10.0","6","ATECO"
"61.10.02","Attività di telecomunicazioni mobili","Wireless telecommunication activities","61.10.0","6","ATECO"
"61.10.03","Attività di telecomunicazioni satellitari","Satellite telecommunication activities","61.10.0","6","ATECO"
"61.20.00","Attività di rivendita di telecomunicazioni e attività di servizi di intermediazione per telecomunicazioni","Telecommunication reselling activities and intermediation service activities for telecommunication","61.20.0","6","ATECO"
"61.90.10","Erogazione di servizi di accesso a Internet","Provision of internet access","61.90.1","6","ATECO"
"61.90.20","Erogazione di servizi di messaggistica e di notifica","Provision of text messaging and notification services","61.90.2","6","ATECO"
"61.90.90","Altre attività di telecomunicazioni n.c.a.","Other telecommunication activities n.e.c.","61.90.9","6","ATECO"
"62.10.00","Attività di programmazione informatica","Computer programming activities","62.10.0","6","ATECO"
"62.20.10","Attività di consulenza informatica","Computer consultancy","62.20.1","6","ATECO"
"62.20.20","Attività di gestione di strutture informatiche","Computer facilities management activities","62.20.2","6","ATECO"
"62.90.01","Configurazione di personal computer","Installation (setting-up) of personal computers","62.90.0","6","ATECO"
"62.90.09","Altre attività dei servizi connessi alle tecnologie dell'informazione e dell'informatica n.c.a.","Other information technology and computer service activities n.e.c.","62.90.0","6","ATECO"
"63.10.10","Fornitura di infrastrutture informatiche, hosting e attività connesse","Computing infrastructure, hosting and related activities","63.10.1","6","ATECO"
"63.10.21","Elaborazione dati contabili","Accounting data processing","63.10.2","6","ATECO"
"63.10.29","Elaborazione altri dati","Other data processing","63.10.2","6","ATECO"
"63.91.00","Attività dei portali di ricerca sul web","Web search portal activities","63.91.0","6","ATECO"
"63.92.00","Altre attività dei servizi di informazione","Other information service activities","63.92.0","6","ATECO"
"64.11.00","Attività delle banche centrali","Central banking","64.11.0","6","ATECO"
"64.19.10","Altre intermediazioni monetarie fornite da istituti monetari diversi dalla banca centrale","Other monetary intermediation provided by monetary institutions other than central banks","64.19.1","6","ATECO"
"64.19.20","Altre intermediazioni monetarie fornite da istituti di moneta elettronica","Other monetary intermediation provided by electronic money issuers","64.19.2","6","ATECO"
"64.19.30","Altre intermediazioni monetarie fornite da Cassa Depositi e Prestiti (CDP)","Other monetary intermediation provided by Cassa Depositi e Prestiti (CDP)","64.19.3","6","ATECO"
"64.21.00","Attività delle società di partecipazione (holding)","Activities of holding companies","64.21.0","6","ATECO"
"64.22.00","Attività dei conduit di finanziamento","Activities of financing conduits","64.22.0","6","ATECO"
"64.31.00","Attività dei fondi di investimento del mercato monetario e del mercato non monetario","Activities of money market and non-money market investments funds","64.31.0","6","ATECO"
"64.32.00","Attività di conti fiduciari, per la gestione dell'eredità e di agenzia","Activities of trust, estate and agency accounts","64.32.0","6","ATECO"
"64.91.00","Leasing finanziario","Financial leasing","64.91.0","6","ATECO"
"64.92.10","Attività di factoring","Factoring activities","64.92.1","6","ATECO"
"64.92.91","Altre attività di concessione del credito fornite dai consorzi di garanzia collettiva fidi","Other credit granting provided by loan guarantee consortia","64.92.9","6","ATECO"
"64.92.99","Altre attività varie di concessione del credito n.c.a.","Other various credit granting n.e.c.","64.92.9","6","ATECO"
"64.99.00","Altre attività di servizi finanziari, ad esclusione di assicurazioni e fondi pensione n.c.a.","Other financial service activities, except insurance and pension funding n.e.c.","64.99.0","6","ATECO"
"65.11.00","Assicurazioni sulla vita","Life insurance","65.11.0","6","ATECO"
"65.12.00","Assicurazioni diverse da quelle sulla vita","Non-life insurance","65.12.0","6","ATECO"
"65.20.00","Riassicurazioni","Reinsurance","65.20.0","6","ATECO"
"65.30.00","Fondi pensione","Pension funding","65.30.0","6","ATECO"
"66.11.00","Amministrazione di mercati finanziari","Administration of financial markets","66.11.0","6","ATECO"
"66.12.00","Attività di negoziazione di contratti relativi a titoli e merci","Security and commodity contracts brokerage","66.12.0","6","ATECO"
"66.19.10","Attività di elaborazione e liquidazione delle transazioni finanziarie tramite carta di credito","Financial transaction processing and settlement activities","66.19.1","6","ATECO"
"66.19.21","Attività di consulenza finanziaria fornite da consulenti finanziari abilitati all'offerta fuori sede","Financial advisory activities provided by financial advisors authorised for off-branch offerings","66.19.2","6","ATECO"
"66.19.22","Altre attività di consulenza finanziaria","Other financial advisory activities","66.19.2","6","ATECO"
"66.19.90","Altre attività ausiliarie dei servizi finanziari n.c.a., escluse assicurazioni e fondi pensione","Other activities auxiliary to financial services n.e.c., except insurance and pension funding","66.19.9","6","ATECO"
"66.21.00","Valutazione dei rischi e dei danni","Risk and damage evaluation","66.21.0","6","ATECO"
"66.22.00","Attività di agenti e intermediari delle assicurazioni","Activities of insurance agents and brokers","66.22.0","6","ATECO"
"66.29.01","Attività di vigilanza su assicurazioni e fondi pensione","Financial supervisory activities for insurance and pension funding","66.29.0","6","ATECO"
"66.29.09","Altre attività ausiliarie delle assicurazioni e dei fondi pensione n.c.a.","Other activities auxiliary to insurance and pension funding n.e.c.","66.29.0","6","ATECO"
"66.30.01","Gestione di organismi di investimento collettivo del risparmio, fondi pensione e portafogli","Management of collective investment undertakings, pension funds and portfolio","66.30.0","6","ATECO"
"66.30.02","Servizi di gestione di trust","Trustee services","66.30.0","6","ATECO"
"66.30.03","Servizi fiduciari e di custodia","Fiduciary and custody services","66.30.0","6","ATECO"
"68.11.00","Compravendita di beni immobili effettuata su beni propri","Buying and selling of own real estate","68.11.0","6","ATECO"
"68.12.00","Sviluppo di progetti immobiliari","Development of building projects","68.12.0","6","ATECO"
"68.20.01","Affitto e gestione di terreni per telecomunicazioni propri o in locazione","Rental and operating of own or leased non-residential land for telecommunication activities","68.20.0","6","ATECO"
"68.20.02","Affitto e gestione di altri terreni ed edifici non residenziali, impianti e fabbriche propri o in locazione","Rental and operating of own or leased non-residential land and buildings, plants and factories","68.20.0","6","ATECO"
"68.20.09","Affitto e gestione di beni immobili propri o in locazione n.c.a.","Rental and operating of own or leased real estate n.e.c.","68.20.0","6","ATECO"
"68.31.00","Attività di servizi di intermediazione per attività immobiliari","Intermediation service activities for real estate activities","68.31.0","6","ATECO"
"68.32.01","Gestione di beni immobili per conto terzi","Management of real estate on a fee or contract basis","68.32.0","6","ATECO"
"68.32.09","Altre attività immobiliari per conto terzi n.c.a.","Other real estate activities on a fee or contract basis n.e.c.","68.32.0","6","ATECO"
"69.10.10","Attività legali e giuridiche","Legal advice and representation activities","69.10.1","6","ATECO"
"69.10.20","Attività notarili","Notarial activities","69.10.2","6","ATECO"
"69.10.30","Attività di supporto alle attività legali, giuridiche e notarili","Support activities for legal activities","69.10.3","6","ATECO"
"69.20.01","Attività di commercialisti","Activities provided by accountants","69.20.0","6","ATECO"
"69.20.02","Attività di revisori legali in ambito contabile","Activities provided by accounting auditors","69.20.0","6","ATECO"
"69.20.03","Attività di esperti contabili","Activities provided by accounting experts","69.20.0","6","ATECO"
"69.20.04","Attività di consulenti del lavoro","Activities provided by labour consultants","69.20.0","6","ATECO"
"69.20.05","Attività di altri soggetti simili in materia di contabilità delle retribuzioni e buste paga","Activities provided by other similar consultants in the field of payroll accounting","69.20.0","6","ATECO"
"69.20.06","Attività di altri consulenti, periti e altri soggetti simili in ambito tributario e contabile","Activities provided by accounting consultants and other similar consultants","69.20.0","6","ATECO"
"69.20.07","Attività di centri di assistenza fiscale","Activities provided by tax assistance centres","69.20.0","6","ATECO"
"70.10.00","Attività di sedi centrali","Activities of head offices","70.10.0","6","ATECO"
"70.20.01","Attività di consulenza in materia di logistica","Logistics management consulting activities","70.20.0","6","ATECO"
"70.20.02","Attività di certificazione di processi","Certification of processes","70.20.0","6","ATECO"
"70.20.09","Consulenza imprenditoriale e altre attività di consulenza gestionale n.c.a.","Business and other management consultancy activities n.e.c.","70.20.0","6","ATECO"
"71.11.01","Progettazione, pianificazione e supervisione di scavi archeologici","Design, planning and overseeing of archaeological excavations","71.11.0","6","ATECO"
"71.11.09","Attività di architettura n.c.a.","Architectural activities n.e.c.","71.11.0","6","ATECO"
"71.12.10","Attività di ingegneria","Engineering activities","71.12.1","6","ATECO"
"71.12.20","Gestione di progetti relativi a opere di ingegneria integrata","Project management activities related to integrated engineering","71.12.2","6","ATECO"
"71.12.30","Elaborazione e supervisione di progetti da parte di geometri","Technical consulting provided by surveyors","71.12.3","6","ATECO"
"71.12.40","Attività di cartografia e aerofotogrammetria","Cartographic and aerophotogrammetric activities","71.12.4","6","ATECO"
"71.12.50","Attività di geologia, di prospezione geognostica e mineraria","Geophysical and geodetic surveying activities","71.12.5","6","ATECO"
"71.20.11","Collaudi e analisi tecniche per indagini archeologiche","Technical testing and analysis for archaeological surveys","71.20.1","6","ATECO"
"71.20.19","Altri collaudi e analisi tecniche di prodotti","Other technical testing and analysis of products","71.20.1","6","ATECO"
"71.20.21","Attività di riconoscimento dell'origine dei prodotti","Product origin assessment activities","71.20.2","6","ATECO"
"71.20.22","Revisione periodica a norma di legge dell'idoneità alla circolazione di autoveicoli e motocicli","Periodic road-safety testing of motor vehicles and motorcycles","71.20.2","6","ATECO"
"71.20.29","Altre attività di controllo di qualità e certificazione di prodotti","Other quality assessment and certification of products","71.20.2","6","ATECO"
"72.10.10","Ricerca e sviluppo sperimentale nel campo delle biotecnologie","Research and experimental development on biotechnology","72.10.1","6","ATECO"
"72.10.21","Ricerca e sviluppo sperimentale nel campo della geologia","Research and experimental development on geology","72.10.2","6","ATECO"
"72.10.22","Ricerca e sviluppo sperimentale nel campo della diagnostica per la conservazione dei beni culturali","Research and experimental development on conservation science","72.10.2","6","ATECO"
"72.10.29","Ricerca e sviluppo sperimentale nel campo delle altre scienze naturali e dell'ingegneria n.c.a.","Other research and experimental development on natural sciences and engineering n.e.c.","72.10.2","6","ATECO"
"72.20.01","Ricerca e sviluppo sperimentale nel campo dell'archeologia","Research and development on archaeology","72.20.0","6","ATECO"
"72.20.09","Ricerca e sviluppo sperimentale nel campo delle altre scienze sociali e umanistiche","Other activities of research and experimental development on social sciences and humanities","72.20.0","6","ATECO"
"73.11.01","Ideazione di campagne pubblicitarie","Creative advertising services","73.11.0","6","ATECO"
"73.11.02","Conduzione di campagne di marketing e altri servizi pubblicitari","Conducting marketing campaigns and other advertising services","73.11.0","6","ATECO"
"73.11.03","Attività di influencer marketing","Influencer marketing","73.11.0","6","ATECO"
"73.12.00","Attività di concessionarie pubblicitarie","Media representation","73.12.0","6","ATECO"
"73.20.00","Ricerche di mercato e sondaggi di opinione","Market research and public opinion polling","73.20.0","6","ATECO"
"73.30.01","Attività di rappresentanza di interessi","Lobbying activities","73.30.0","6","ATECO"
"73.30.02","Attività di informazione scientifica inerente prodotti farmaceutici e articoli medicali per scopi promozionali","Activities of sales representatives of pharmaceutical goods for promotion purposes","73.30.0","6","ATECO"
"73.30.03","Attività di promozione di altri prodotti","Activities of sales representatives of other goods for promotion purposes","73.30.0","6","ATECO"
"73.30.09","Pubbliche relazioni e comunicazione n.c.a.","Public relations and communication activities n.e.c.","73.30.0","6","ATECO"
"74.11.10","Attività di progettazione di prodotti industriali","Industrial product design activities","74.11.1","6","ATECO"
"74.11.20","Attività di progettazione di moda","Fashion design activities","74.11.2","6","ATECO"
"74.12.01","Grafica di pagine web","Graphic design of web pages","74.12.0","6","ATECO"
"74.12.09","Altre attività di progettazione grafica e di comunicazione visiva","Other graphic design and visual communication activities","74.12.0","6","ATECO"
"74.13.00","Attività di progettazione di interni","Interior design activities","74.13.0","6","ATECO"
"74.14.01","Attività di progettazione specializzata fornite da disegnatori tecnici","Specialised design activities provided by draughtsmen","74.14.0","6","ATECO"
"74.14.09","Altre attività di progettazione specializzata n.c.a.","Other specialised design activities n.e.c.","74.14.0","6","ATECO"
"74.20.11","Attività fotografiche fornite da fotoreporter","Activities of photojournalists","74.20.1","6","ATECO"
"74.20.12","Attività fotografiche aeree e subacquee","Aerial and underwater photography","74.20.1","6","ATECO"
